AmTrust Financial Services,2
Western Atlas,2
U.S. Foodservice,2
MetroPCS Communications,2
Fortive,2
Nebco Evans,2
Western Gas Resources,2
Barnes Group,2
Calmat,2
Ulta Beauty,2
American Axle & Manufacturing,2
J&L Specialty Steel,2
NTL,2
Kendall International,2
USA Education,2
Embarq,2
Domino Sugar,2
Goulds Pumps,2
Brooke Group,2
Centerior Energy,2
Rexene,2
GEICO,2
Alpha Natural Resources,2
Cheniere Energy,2
Carpenter,2
Discovery,2
Booking Holdings,2
Sierra Pacific Resources,2
Buckeye Partners,2
Momentive Specialty Chemicals,2
Mondelēz International,2
Esselte Business Systems,2
Amstar,2
Constar International,2
HCA Healthcare,2
American Maize-Products,2
Metromedia International,2
Regeneron Pharmaceuticals,2
College Retirement Equities Fund,2
Magellan Health,2
Northern Trust,2
Crestline Capital,2
Millennium Chemicals,2
Fieldcrest Cannon,2
Qurate Retail,2
IQVIA Holdings,2
Primedia,2
Boise Cascade Holdings,2
U.S. Healthcare,2
Allied Products,2
Morrison Knudsen,2
JPMorgan Chase,2
Valassis Communications,2
Genzyme,2
Ventas,2
Denny's,2
Affiliated Publications,2
Sigma-Aldrich,2
Booz Allen Hamilton,2
Jefferies Financial Group,2
National Gypsum,2
AT&T Wireless Services,2
Laidlaw International,2
Thor Industries,2
PG&E,1
HD Supply,1
CenturyTel,1
Tutor Perini,1
JDS Uniphase,1
Energy Transfer Partners,1
ReliaStar Financial,1
Horsehead Industries,1
Noxell,1
Shaklee,1
Actavis,1
Newmont Goldcorp,1
Grow Group,1
Crosstex Energy,1
Faberge,1
Chiquita Brands International,1
Universal Forest Prods.,1
Summit Bancorp,1
Transco Energy,1
Beacon Roofing Supply,1
Uniroyal Goodrich Tire,1
Teleflex,1
Altice USA,1
Stater Bros. Holdings,1
Catalyst Health Solutions,1
Michaels Cos.,1
Memorex Telex,1
Jepson,1
Sun Healthcare Group,1
RPM International,1
Walgreens,1
Grand Union Holdings,1
Wyndham Destinations,1
Pacific Resources,1
Farmers Union Central Exch.,1
MacMillan,1
Post Holdings,1
Tonka,1
Foundation Health Systems,1
CVS/Caremark,1
Pennwalt Corp,1
Mercantile Bancorp.,1
United States Filter,1
Brightpoint,1
Service Corp. Intl.,1
First Fidelity Bancorp.,1
WLR Foods,1
AGL Resources,1
Securian Financial Group,1
Miniscribe,1
Fisher-Price,1
Giddings & Lewis,1
Aleris,1
Apollo Computer,1
Continental,1
A.H. Robins,1
US Pharmaceuticals,1
Envision Healthcare,1
DowDuPont,1
CalAtlantic Group,1
Aramark Holdings,1
BrightPoint,1
Ivax,1
Flowserve,1
Graphic Packaging Holding,1
TEGNA,1
First Mississippi,1
Mohasco,1
Fruehauf,1
Detroit Diesel,1
J.P. Industries,1
Envision Healthcare Holdings,1
Legg Mason,1
Harbinger Group,1
Bank of America,1
Tapestry,1
Pillsbury,1
Caremark International,1
PolyOne,1
Warner Communications,1
JP Morgan Chase,1
Standard Pacific,1
Oregon Steel Mills,1
Coca-Cola European Partners,1
Calumet Specialty Products,1
DSC Communications,1
AXA Financial,1
Adelphia Communications,1
Vector Group,1
Windstream,1
Circle K,1
Champion Spark Plug,1
Idacorp,1
Toys 'R' Us,1
Albertsons,1
Tellabs,1
Travelers Property Casualty,1
Coleman,1
EnLink Midstream,1
Interim Services,1
Diebold,1
Pennzoil-Quaker State,1
Chicago Pacific,1
Principal Financial Group,1
Trane,1
S&C Holdco 3,1
Avery,1
United States Shoe,1
BayNetworks,1
MidAmerican Energy Holdings,1
Staff Leasing,1
Apollo Group,1
Borden Chemicals & Plastics,1
Roadway,1
Standard Motor Products,1
Lancaster Colony,1
Wilson Foods,1
Keurig Dr Pepper,1
Community Health Sys.,1
Xidex,1
Shawmut National Corp.,1
Coach,1
Lehman Brothers,1
American Medical Holdings,1
Motorola Mobility Holdings,1
DuPont de Nemours,1
Specialty Coatings International,1
ADC Telecommunications,1
Energy Transfer,1
Mueller Industries,1
Wayfair,1
Brighthouse Financial,1
Zoetis,1
United Merchants & Mfrs.,1
New England Mutual Life Ins.,1
Old Republic Intl.,1
New England Electric Sys.,1
Intuit,1
Integrated Health Services,1
Cooper Cos.,1
State Farm Insurance,1
Budget Group,1
Sipco,1
Marley,1
Bell Atlantic,1
Hillshire Brands,1
ARRIS Group,1
Noble Energy,1
Squibb,1
Oaktree Capital Group,1
Neiman Marcus,1
Atari,1
Electronic Arts,1
Wendy's International,1
AFG Industries,1
HealthTrust,1
Priceline.com,1
Rykoff-Sexton,1
Williams-Sonoma,1
Armtek,1
Zurn Industries,1
Spherion,1
Spiegel,1
Du Pont Merck Pharmaceutical,1
Foamex International,1
Washington Group Intl.,1
Adobe,1
ACX Technologies,1
Baxalta,1
Core-Mark International,1
Ruddick,1
Associates First Capital,1
Travelers,1
L3Harris Technologies,1
Fairchild Industries,1
Sheller-Globe,1
Sprague Technologies,1
NSTAR,1
Combustion Engineering,1
Abex,1
Calumet Specialty Products Partners,1
Nashua,1
Corn Products International,1
MCI,1
Emhart,1
Manitowoc,1
Conduent,1
Triangle Industries,1
Minstar,1
Spectrum Brands Holdings,1
First Chicago Corp.,1
Santa Fe Pacific,1
Texas Utilities,1
Union Planters Corp.,1
Chrysler Group,1
ProSource,1
Reliance Steel & Alum.,1
Capital Cities/ABC,1
